id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
9914,openplaques:id=9914,"Algernon Charles Swinburne, Leigh Hunt, and The Rose and Crown, Wimbledon blue plaque","The Rose and Crown one of Wimbledon's oldest public houses, dating from the early 17th century. It was a starting point for stage coaches to London. The Victorian poets Leigh Hunt and Algernon Swinburne often met here.",51.42574,-0.22035,United Kingdom,London,"The Rose and Crown, High Street, SW19",,https://farm2.staticflickr.com/1764/42395490634_34a041a47e_z.jpg,blue,"[""London Borough of Merton""]",English,113,openplaques:subject:id=113,Algernon Charles Swinburne,Swinburne,male,1837,1909,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Algernon_Charles_Swinburne,http://dbpedia.org/resource/Algernon_Charles_Swinburne,https://commons.wikimedia.org/wiki/Special:FilePath/Picture_of_Algernon_C._Swinburne.jpg?width=640
1324,openplaques:id=1324,T. E. Lawrence blue plaque,"T. E. Lawrence ""Lawrence of Arabia"" 1888-1935 lived here",51.49611,-0.12651,United Kingdom,London,Smith Square,,,blue,"[""Greater London Council""]",English,523,openplaques:subject:id=523,T. E. Lawrence,Lawrence,male,1888,1935,man,"[""friend of Vyvyan Richards"", ""soldier"", ""writer"", ""scholar""]",soldier,https://en.wikipedia.org/wiki/T._E._Lawrence,http://dbpedia.org/resource/T._E._Lawrence,https://commons.wikimedia.org/wiki/Special:FilePath/Te_lawrence.jpg?width=640
10028,openplaques:id=10028,George Meredith blue plaque,George Meredith OM 1828-1909 poet and novelist lived here,51.48360,-0.17938,United Kingdom,London,"7 Hobury Street, SW10",,https://commons.wikimedia.org/wiki/Special:FilePath/George_Meredith_O.M._1828-1909_Poet_and_novelist_lived_here.JPG?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,6825,openplaques:subject:id=6825,George Meredith,Meredith,male,1828,1909,man,"[""novelist"", ""poet"", ""Order of Merit recipient""]",novelist,https://en.wikipedia.org/wiki/George_Meredith,http://dbpedia.org/resource/George_Meredith,https://commons.wikimedia.org/wiki/Special:FilePath/George_Meredith_by_George_Frederic_Watts.jpg?width=640
479,openplaques:id=479,Charles Lamb and Mary Lamb blue plaque,Charles Lamb 1775-1834 and Mary Lamb 1764-1847 writers lived here,51.62540,-0.06269,United Kingdom,London,"Lamb's Cottage, Church Street, Edmonton, N9 Enfield",1999,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_Lamb_1775-1834_and_Mary_Lamb_1764-1847_writers_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,463,openplaques:subject:id=463,Charles Lamb,Lamb,male,1775,1834,man,"[""writer"", ""essayist"", ""\""Elia\"""", ""son of John Lamb""]",writer,https://en.wikipedia.org/wiki/Charles_Lamb,http://dbpedia.org/resource/Charles_Lamb,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_Lamb_by_Henry_Hoppner_Meyer.jpg?width=640
51527,openplaques:id=51527,John Fry blue plaque,"Dr John Fry 1922 - 1994 Pioneering Family Doctor World renowned researcher in Primary Care, & Innovator in evidence based medicine.  Qualified at Guy's Hospital 1944",51.50392,-0.08824,United Kingdom,London,"Guy's Colonnade, Guy's Hospital, Collingwood Street, Southwark",2015,https://commons.wikimedia.org/wiki/Special:FilePath/Dr_John_Fry_1922_-_1994_Pioneering_Family_Doctor.jpg?width=640,blue,"[""Guy's John Fry Group""]",English,6632,openplaques:subject:id=6632,John Fry,Fry,male,1922,1994,man,"[""researcher"", ""Doctor (unknown type)"", ""family doctor"", ""writer""]",researcher,,,
51526,openplaques:id=51526,Ludwig Wittgenstein blue plaque,"Ludwig Wittgenstein, 1889 - 1951, pre-eminent Viennese philosopher & mathematician, worked incognito at Guy's Hospital pharmacy as drugs porter and ointment maker, 1941 - 1942. Memorial donated by Guy's John Fry Group 2013.",51.50398,-0.08819,United Kingdom,London,"Counting House Lodge, Guy's Hospital, Collingwood Street, Southwark",2013,https://commons.wikimedia.org/wiki/Special:FilePath/Ludwig_Wittgenstein_1889_-_1951_pre-eminent_Viennese_philosopher_&_mathematician.jpg?width=640,blue,"[""Guy's John Fry Group""]",English,2904,openplaques:subject:id=2904,Ludwig Wittgenstein,Wittgenstein,male,1889,1951,man,"[""philosopher"", ""engineer"", ""architect"", ""artist""]",philosopher,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,http://dbpedia.org/resource/Ludwig_Wittgenstein,https://commons.wikimedia.org/wiki/Special:FilePath/Ludwig_Wittgenstein.jpg?width=640
9142,openplaques:id=9142,Constantine Cavafy blue plaque,Constantine Cavafy 1863-1933 Greek poet lived here 1873-1876,51.51315,-0.18584,United Kingdom,London,"14–15 Queensborough Terrace, Bayswater, W2",,https://farm66.staticflickr.com/65535/48652241938_f45d38c874_z.jpg,blue,"[""London Hellenic Society""]",English,6612,openplaques:subject:id=6612,Constantine Cavafy,Cavafy,male,1863,1933,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Constantine_P._Cavafy,http://dbpedia.org/resource/Constantine_P._Cavafy,https://commons.wikimedia.org/wiki/Special:FilePath/Cavafy1900.jpg?width=640
3029,openplaques:id=3029,Vera Brittain green plaque,Vera Brittain author 1893-1970 lived here 1923-1927,51.52760,-0.19230,United Kingdom,London,"117 Wymering Mansions, Wymering Road",1994,https://farm6.staticflickr.com/5544/11371584163_b81b3dcb6f_z.jpg,green,"[""City of Westminster""]",English,638,openplaques:subject:id=638,Vera Brittain,Brittain,female,1893,1970,woman,"[""writer"", ""reformer"", ""author"", ""author of Testament of Youth"", ""author"", ""pioneer""]",writer,https://en.wikipedia.org/wiki/Vera_Brittain,http://dbpedia.org/resource/Vera_Brittain,
30069,openplaques:id=30069,W. S. Gilbert black plaque,W. S. Gilbert playwright & poet. His foe was folly & his weapon wit.,51.50753,-0.12153,United Kingdom,London,Embankment,,https://commons.wikimedia.org/wiki/Special:FilePath/Memorial_to_WS_Gilbert_v4.jpg?width=640,black,"[""City of Westminster""]",English,206,openplaques:subject:id=206,W. S. Gilbert,Gilbert,male,1836,1911,man,"[""dramatist"", ""writer"", ""librettist"", ""playwright"", ""poet"", ""friend of Arthur Sullivan""]",dramatist,https://en.wikipedia.org/wiki/W._S._Gilbert,http://dbpedia.org/resource/W._S._Gilbert,https://commons.wikimedia.org/wiki/Special:FilePath/William_S._Gilbert_(1878).jpg?width=640
97,openplaques:id=97,Alfred Tennyson blue plaque,Alfred Lord Tennyson 1809-1892 poet lived here in 1880 and 1881,51.49820,-0.15035,United Kingdom,London,9 Upper Belgrave Street,1994,https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Lord_Tennyson_1809-1892_poet_lived_here_in_1880_and_1881.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,96,openplaques:subject:id=96,Alfred Tennyson,Tennyson,male,1809,1892,man,"[""poet"", ""Poet Laureate of the United Kingdom"", ""Baron Tennyson""]",poet,"https://en.wikipedia.org/wiki/Alfred,_Lord_Tennyson","http://dbpedia.org/resource/Alfred,_Lord_Tennyson",https://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Lord_Tennyson_1869.jpg?width=640
9714,openplaques:id=9714,Leigh Hunt blue plaque,Leigh Hunt poet & essayist lived here 1853-1859,51.49436,-0.21984,United Kingdom,London,"16 Rowan Road, W6",,https://commons.wikimedia.org/wiki/Special:FilePath/16_Rowan_Road_London_W6_7DU.jpg?width=640,blue,[],English,978,openplaques:subject:id=978,Leigh Hunt,Hunt,male,1784,1859,man,"[""essayist"", ""poet""]",essayist,https://en.wikipedia.org/wiki/Leigh_Hunt,http://dbpedia.org/resource/Leigh_Hunt,https://commons.wikimedia.org/wiki/Special:FilePath/James_Henry_Leigh_Hunt_by_Benjamin_Robert_Haydon.jpg?width=640
55906,openplaques:id=55906,Charles Dickens blue plaque,Charles Dickens lived in a house on this site 1824-1829 Later to be the home of The David Copperfield Childrens Library 1922-1932,51.53323,-0.13445,United Kingdom,London,"9-16 Cranleigh Houses, Cranleigh Street, Somers Town",2013,"https://commons.wikimedia.org/wiki/Special:FilePath/Charles_Dickens_lived_in_a_house_on_this_site,_1824_-_1829_(plaque_Cranleigh_House).jpg?width=640",blue,"[""Brook and Cranleigh House Residents Association""]",English,413,openplaques:subject:id=413,Charles Dickens,Dickens,male,1812,1870,man,"[""novelist"", ""journalist"", ""policeman"", ""son of John Dickens"", ""son of Elizabeth Dickens"", ""friend of Thomas Latimer""]",novelist,https://en.wikipedia.org/wiki/Charles_Dickens,http://dbpedia.org/resource/Charles_Dickens,https://commons.wikimedia.org/wiki/Special:FilePath/Dickens_Gurney_head.jpg?width=640
9890,openplaques:id=9890,"William Butler Yeats, John Butler Yeats, and Jack Butler Yeats green plaque",John Butler Yeats 1939-1922 artist W. B. Yeats 1865-1939 poet Jack B. Yeats 1871-1957 artist lived here,51.49930,-0.25591,United Kingdom,London,"3 Blenheim Road, Chiswick, W4",,,green,"[""Bedford Park Society""]",English,300,openplaques:subject:id=300,William Butler Yeats,Yeats,male,1865,1939,man,"[""Irish poet"", ""dramatist"", ""playwright"", ""poet"", ""senator"", ""son of John Butler Yeats"", ""husband of Georgie Hyde-Lees"", ""statesman"", ""Nobel Literature Laureate"", ""son of Susan Yeats""]",Irish poet,https://en.wikipedia.org/wiki/W._B._Yeats,http://dbpedia.org/resource/W._B._Yeats,https://commons.wikimedia.org/wiki/Special:FilePath/Yeats_Boughton.jpg?width=640
5928,openplaques:id=5928,Jimmy Edwards bronze plaque,Jimmy Edwards DFC 1920-1988,51.51001,-0.22583,United Kingdom,London,BBC Television Centre,1998,https://commons.wikimedia.org/wiki/Special:FilePath/Jimmy_Edwards_plaque.jpg?width=640,bronze,"[""BBC"", ""Heritage Foundation""]",English,3730,openplaques:subject:id=3730,Jimmy Edwards,Edwards,male,1920,1988,man,"[""Distinguished Flying Cross recipient"", ""comedy actor"", ""comedy writer""]",Distinguished Flying Cross recipient,https://en.wikipedia.org/wiki/Jimmy_Edwards,http://dbpedia.org/resource/Jimmy_Edwards,https://commons.wikimedia.org/wiki/Special:FilePath/Jimmy_Edwards_at_CHRIS_SHAW's_Book_Launch.jpg?width=640
43491,openplaques:id=43491,Siegfried Sassoon multicoloured plaque,Siegfried Sassoon Writer Love Lived Here 1925-1932,51.50686,-0.20198,United Kingdom,London,"23 Campden Hill Square, Holland Park",2017,https://commons.wikimedia.org/wiki/Special:FilePath/Siegfried_Sassoon_Writer_Love_Lived_Here_1925-1932.jpg?width=640,multicoloured,"[""Proximity London""]",English,258,openplaques:subject:id=258,Siegfried Sassoon,Sassoon,male,1886,1967,man,"[""writer""]",writer,https://en.wikipedia.org/wiki/Siegfried_Sassoon,http://dbpedia.org/resource/Siegfried_Sassoon,https://commons.wikimedia.org/wiki/Special:FilePath/Siegfried_Sassoon_by_George_Charles_Beresford_(1915).jpg?width=640
43490,openplaques:id=43490,Radclyffe Hall multicoloured plaque,Radclyffe Hall Novelist & Poet Love Lived Here 1924-1929,51.50283,-0.19420,United Kingdom,London,37 Holland Street Kensington,2017,https://commons.wikimedia.org/wiki/Special:FilePath/Radclyffe_Hall_Novelist_&_Poet_Love_Lived_Here_1924-1929.jpg?width=640,multicoloured,"[""Proximity London""]",English,194,openplaques:subject:id=194,Radclyffe Hall,Hall,female,1880,1943,woman,"[""novelist"", ""poet""]",novelist,https://en.wikipedia.org/wiki/Radclyffe_Hall,http://dbpedia.org/resource/Radclyffe_Hall,"https://commons.wikimedia.org/wiki/Special:FilePath/Radclyffe_Hall,_ca._1930.jpg?width=640"
5992,openplaques:id=5992,Marti Caine bronze plaque,Marti Caine 1945-1995,51.51001,-0.22583,United Kingdom,London,BBC Television Centre,2001,https://commons.wikimedia.org/wiki/Special:FilePath/Marti_Caine_plaque.jpg?width=640,bronze,"[""BBC"", ""Heritage Foundation""]",English,3776,openplaques:subject:id=3776,Marti Caine,Caine,female,1944,1995,woman,"[""dancer"", ""television presenter"", ""singer"", ""writer"", ""comedian"", ""actor""]",dancer,https://en.wikipedia.org/wiki/Marti_Caine,http://dbpedia.org/resource/Marti_Caine,
6106,openplaques:id=6106,Geoffrey Chaucer blue plaque,In a house over Aldgate lived Geoffrey Chaucer during 1374 (plaque not yet erected),51.51389,-0.07558,United Kingdom,London,"2 Aldgate High Street, EC3",,,blue,"[""Corporation of London""]",English,4846,openplaques:subject:id=4846,Geoffrey Chaucer,Chaucer,male,1343,1400,man,"[""author of the \""Canterbury Tales\"""", ""poet""]","author of the ""Canterbury Tales""",https://en.wikipedia.org/wiki/Geoffrey_Chaucer,http://dbpedia.org/resource/Geoffrey_Chaucer,https://commons.wikimedia.org/wiki/Special:FilePath/Geoffrey_Chaucer_(17th_century).jpg?width=640
10052,openplaques:id=10052,William Makepeace Thackeray black plaque,William Makepeace Thackeray (1811-1863) novelist lived here 1854-1862,51.49170,-0.17370,United Kingdom,London,"36 Onslow Square, South Kensington, SW7",,https://commons.wikimedia.org/wiki/Special:FilePath/WILLIAM_MAKEPEACE_THACKERAY_(1811-1863)_Novelist_Lived_Here_1854-1862.jpg?width=640,black,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,509,openplaques:subject:id=509,William Makepeace Thackeray,Thackeray,male,1811,1863,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/William_Makepeace_Thackeray,http://dbpedia.org/resource/William_Makepeace_Thackeray,https://commons.wikimedia.org/wiki/Special:FilePath/William_Makepeace_Thackeray_by_Jesse_Harrison_Whitehurst-crop.jpg?width=640
8679,openplaques:id=8679,James Joyce blue plaque,James Joyce 1882-1941 author lived here in 1931,51.50411,-0.19414,United Kingdom,London,"28 Campden Grove, Kensington, W8 4JQ",1994,https://commons.wikimedia.org/wiki/Special:FilePath/JAMES_JOYCE_1882-1941_Author_lived_here_in_1931.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,659,openplaques:subject:id=659,James Joyce,Joyce,male,1882,1941,man,"[""novelist"", ""author of Ulysses"", ""poet"", ""author"", ""student"", ""son of Mary Jane Murray""]",novelist,https://en.wikipedia.org/wiki/James_Joyce,http://dbpedia.org/resource/James_Joyce,https://commons.wikimedia.org/wiki/Special:FilePath/Revolutionary_Joyce_Better_Contrast.jpg?width=640
9878,openplaques:id=9878,Arthur Henry Mee blue plaque,"Arthur Mee 1875-1943 journalist, author and topographer lived here",51.43980,-0.11024,United Kingdom,London,"27 Lanercost Road, Tulse Hill, SW2",,https://farm1.staticflickr.com/568/23380754555_04541d6193_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,6782,openplaques:subject:id=6782,Arthur Henry Mee,Mee,male,1875,1943,man,"[""journalist"", ""author"", ""topographer""]",journalist,https://en.wikipedia.org/wiki/Arthur_Mee,http://dbpedia.org/resource/Arthur_Mee,
9968,openplaques:id=9968,Percy Bysshe Shelley black plaque,Percy Bysshe Shelley lived at No. 26 Nelson Square which formerly stood on a site north of this building,51.50280,-0.10282,United Kingdom,London,"Applegarth House, Nelson Square, SE1",,,black,"[""London Borough of Southwark""]",English,559,openplaques:subject:id=559,Percy Bysshe Shelley,Shelley,male,1792,1822,man,"[""poet"", ""radical thinker"", ""father of Percy Florence Shelley"", ""husband of Mary Shelley"", ""friend of Edward John Trelawney"", ""democrat"", ""philanthropist"", ""atheist""]",poet,https://en.wikipedia.org/wiki/Percy_Bysshe_Shelley,http://dbpedia.org/resource/Percy_Bysshe_Shelley,"https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Percy_Bysshe_Shelley_by_Curran,_1819.jpg?width=640"
1332,openplaques:id=1332,Alexander Pope blue plaque,In a house in this court Alexander Pope poet was born 1688,51.51200,-0.08582,United Kingdom,London,"32 Lombard Street, EC3",,https://farm8.staticflickr.com/7803/46508305865_ca7a1c067b_z.jpg,blue,"[""Corporation of London""]",English,98,openplaques:subject:id=98,Alexander Pope,Pope,male,1688,1744,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Alexander_Pope,http://dbpedia.org/resource/Alexander_Pope,https://commons.wikimedia.org/wiki/Special:FilePath/Alexander_Pope_by_Michael_Dahl.jpg?width=640
341,openplaques:id=341,Ford Madox Ford blue plaque,Ford Madox Ford 1873-1939 novelist and critic lived here,51.50420,-0.19735,United Kingdom,London,80 Campden Hill Road,1973,https://commons.wikimedia.org/wiki/Special:FilePath/FORD_MADOX_FORD_1873-1939_Novelist_and_Critic_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,328,openplaques:subject:id=328,Ford Madox Ford,Ford,male,1873,1939,man,"[""novelist"", ""critic""]",novelist,https://en.wikipedia.org/wiki/Ford_Madox_Ford,http://dbpedia.org/resource/Ford_Madox_Ford,https://commons.wikimedia.org/wiki/Special:FilePath/Fordmadoxford.jpg?width=640
25,openplaques:id=25,H. G. Wells blue plaque,H. G. Wells 1866-1946 writer lived and died here,51.52790,-0.16320,United Kingdom,London,13 Hanover Terrace,1966,https://commons.wikimedia.org/wiki/Special:FilePath/H.G._WELLS_1866-1946_WRITER_lived_and_died_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,26,openplaques:subject:id=26,H. G. Wells,Wells,male,1866,1946,man,"[""writer"", ""teacher"", ""apprentice draper"", ""father of Anthony West""]",writer,https://en.wikipedia.org/wiki/H._G._Wells,http://dbpedia.org/resource/H._G._Wells,https://commons.wikimedia.org/wiki/Special:FilePath/H_G_Wells_pre_1922.jpg?width=640
9128,openplaques:id=9128,Thomas Power O'Connor brass plaque,T. P. O’Connor journalist & parliamentarian 1848-1929 His pen could lay bare the bones of a book or the soul of a statesman in a few vivid lines,51.51440,-0.10659,United Kingdom,London,"78 Fleet Street, EC4",,https://farm66.staticflickr.com/65535/49720103357_f30147bb84_z.jpg,brass,[],English,6619,openplaques:subject:id=6619,Thomas Power O'Connor,O'Connor,male,1848,1929,man,"[""journalist"", ""parliamentarian""]",journalist,https://en.wikipedia.org/wiki/T._P._O'Connor,http://dbpedia.org/resource/T._P._O'Connor,https://commons.wikimedia.org/wiki/Special:FilePath/T._P._O%27Connor.jpg?width=640
713,openplaques:id=713,Henry Fielding blue plaque,Henry Fielding 1707-1754 novelist lived here,51.47282,-0.24743,United Kingdom,London,"Milbourne House, Barnes Green, Richmond Upon Thames, SW13",1978,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Fielding_1707-1754_Novelist_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,688,openplaques:subject:id=688,Henry Fielding,Fielding,male,1707,1754,man,"[""novelist"", ""son of Edmund Fielding"", ""husband of Charlotte Cradock"", ""author of Tom Jones"", ""son of Sarah Gould"", ""founder of the Bow Street Runners""]",novelist,https://en.wikipedia.org/wiki/Henry_Fielding,http://dbpedia.org/resource/Henry_Fielding,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Fielding.png?width=640
554,openplaques:id=554,Coventry Patmore blue plaque,Coventry Patmore 1823-1896 poet and essayist lived here 1863-1864,51.51848,-0.13306,United Kingdom,London,"14 Percy Street, Camden, W1",1960,https://commons.wikimedia.org/wiki/Special:FilePath/Coventry_Patmore_1823-1896_poet_and_essayist_lived_here_1863-1864.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,533,openplaques:subject:id=533,Coventry Patmore,Patmore,male,1823,1896,man,"[""poet"", ""essayist""]",poet,https://en.wikipedia.org/wiki/Coventry_Patmore,http://dbpedia.org/resource/Coventry_Patmore,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_Coventry_Patmore.jpg?width=640
39682,openplaques:id=39682,Georgette Heyer blue plaque,Georgette Heyer   1902-1974  Novelist  was born here,51.42644,-0.20233,United Kingdom,London,"103 Woodside, Wimbledon SW19",2015,https://commons.wikimedia.org/wiki/Special:FilePath/GEORGETTE_HEYER_1902-1974_Novelist_was_born_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,16416,openplaques:subject:id=16416,Georgette Heyer,Heyer,female,1902,1974,woman,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Georgette_Heyer,http://dbpedia.org/resource/Georgette_Heyer,
415,openplaques:id=415,Max Beerbohm blue plaque,Sir Max Beerbohm 1872-1956 artist and writer born here,51.50780,-0.19336,United Kingdom,London,"57 Palace Gardens Terrace, Kensington and Chelsea, W8",1969,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_MAX_BEERBOHM_1872-1956_ARTIST_AND_WRITER_born_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,2450,openplaques:subject:id=2450,Max Beerbohm,Beerbohm,male,1872,1956,man,"[""artist"", ""writer"", ""half-brother of Herbert Beerbohm Tree"", ""Knight Bachelor""]",artist,https://en.wikipedia.org/wiki/Max_Beerbohm,http://dbpedia.org/resource/Max_Beerbohm,https://commons.wikimedia.org/wiki/Special:FilePath/Max_Beerbohm_1901_retouched.jpg?width=640
39818,openplaques:id=39818,Osbert Lancaster blue plaque,Sir Osbert Lancaster 1908-1986 cartoonist and writer was born here,51.51393,-0.20858,United Kingdom,London,"79 Elgin Crescent, Notting Hill",2015,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_OSBERT_LANCASTER_1908-1986_Cartoonist_and_Writer_was_born_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,16521,openplaques:subject:id=16521,Osbert Lancaster,Lancaster,male,1908,1986,man,"[""cartoonist"", ""writer""]",cartoonist,https://en.wikipedia.org/wiki/Osbert_Lancaster,http://dbpedia.org/resource/Osbert_Lancaster,
45,openplaques:id=45,Elizabeth Barrett Browning black plaque,Elizabeth Barrett Browning (1806-1861) poet lived here,51.52004,-0.15898,United Kingdom,London,99 Gloucester Place,1924,https://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth_Barrett_Browning_(1806-1861)_Poet_lived_here.jpg?width=640,black,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,45,openplaques:subject:id=45,Elizabeth Barrett Browning,Browning,female,1806,1861,woman,"[""poet"", ""wife of Robert Browning"", ""daughter of Edward Barrett Moulton Barrett"", ""daughter of Mary Graham Clarke"", ""mother of Robert Barrett Browning""]",poet,https://en.wikipedia.org/wiki/Elizabeth_Barrett_Browning,http://dbpedia.org/resource/Elizabeth_Barrett_Browning,"https://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth-Barrett-Browning,_Poetical_Works_Volume_I,_engraving.png?width=640"
9631,openplaques:id=9631,William Morris and Edward Lloyd blue plaque,William Morris 1834-1896 lived here 1848-1856. Edward Lloyd Publisher lived here 1857-1885,51.59125,-0.02068,United Kingdom,London,"William Morris Gallery, Forest Road E17",,https://commons.wikimedia.org/wiki/Special:FilePath/William_Morris_1834-1896_lived_here_1848-1856._Edward_Lloyd_Publisher_lived_here_1857-1885.jpg?width=640,blue,"[""Borough of Walthamstow""]",English,1769,openplaques:subject:id=1769,William Morris,Morris,male,1834,1896,man,"[""poet"", ""artist"", ""friend of Philip Webb"", ""colleague of Philip Webb"", ""husband of Jane Burden""]",poet,https://en.wikipedia.org/wiki/William_Morris,http://dbpedia.org/resource/William_Morris,https://commons.wikimedia.org/wiki/Special:FilePath/William_Morris_age_53.jpg?width=640
41022,openplaques:id=41022,"Agatha Christie, James Abbott McNeill Whistler, Joseph Mallord William Turner, Dylan Thomas, and 2 others",The Cross Keys Heritage Dylan Thomas J. M. W. Turner Agatha Christie John Singer Sargent James McNeill Whistler Bob Marley 1708-2012 Celebrated figures drank here,51.48353,-0.17047,United Kingdom,London,"1 Lawrence St, Chelsea",,https://commons.wikimedia.org/wiki/Special:FilePath/The_Cross_Keys_Heritage_Dylan_Thomas_J.M.W._Turner_Agatha_Christie_John_Singer_Sargent_James_McNeill_Whistler_Bob_Marley_1708-2012_Celebrated_figures_drank_here.jpg?width=640,blue,"[""Cross Keys Heritage""]",English,173,openplaques:subject:id=173,Agatha Christie,Christie,female,1890,1976,woman,"[""detective novelist"", ""playwright"", ""author"", ""writer"", ""Dame Commander of the Most Excellent Order of the British Empire"", ""wife of Max Mallowan""]",detective novelist,https://en.wikipedia.org/wiki/Agatha_Christie,http://dbpedia.org/resource/Agatha_Christie,https://commons.wikimedia.org/wiki/Special:FilePath/Agatha_Christie.png?width=640
531,openplaques:id=531,George Du Maurier blue plaque,George Du Maurier 1834-1896 artist and writer lived here 1863-1868,51.51800,-0.12741,United Kingdom,London,"91 Great Russell Street, Camden, WC1",1960,https://farm2.staticflickr.com/1466/24879434903_4b9e23e876_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,512,openplaques:subject:id=512,George Du Maurier,Du Maurier,male,1834,1896,man,"[""artist"", ""writer""]",artist,https://en.wikipedia.org/wiki/George_du_Maurier,http://dbpedia.org/resource/George_du_Maurier,https://commons.wikimedia.org/wiki/Special:FilePath/George_du_Maurier.jpg?width=640
239,openplaques:id=239,A. E. Housman blue plaque,A. E. Housman 1859-1936 poet and scholar wrote “A Shropshire Lad” while living here,51.57230,-0.14990,United Kingdom,London,"Byron Cottage, 17 North Road, Highgate, N6 Haringey",1969,https://commons.wikimedia.org/wiki/Special:FilePath/A.E._HOUSMAN_1859-1936_POET_and_SCHOLAR_wrote_A_SHROPSHIRE_LAD_while_living_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,2352,openplaques:subject:id=2352,A. E. Housman,Housman,male,1859,1936,man,"[""poet"", ""scholar""]",poet,https://en.wikipedia.org/wiki/A._E._Housman,http://dbpedia.org/resource/A._E._Housman,
5070,openplaques:id=5070,Samuel Taylor Coleridge bronze plaque,Samuel Taylor Coleridge English poet and critic lived in Highgate Village for nineteen years and in this house from 1823 until his death in 1834,51.57010,-0.15178,United Kingdom,London,"3 The Grove, Highgate, N6",,https://commons.wikimedia.org/wiki/Special:FilePath/Samuel_Taylor_Coleridge_English_poet_and_critic_lived_in_Highgate_Village_for_nineteen_years_and_in_this_house_from_1823_until_his_death_in_1834.jpg?width=640,bronze,"[""St Pancras Borough Council""]",English,133,openplaques:subject:id=133,Samuel Taylor Coleridge,Coleridge,male,1772,1834,man,"[""poet"", ""philosopher"", ""critic""]",poet,https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,https://commons.wikimedia.org/wiki/Special:FilePath/SamuelTaylorColeridge.jpg?width=640
242,openplaques:id=242,Frances Hodgson Burnett blue plaque,Frances Hodgson Burnett 1849-1924 writer lived here,51.52158,-0.14593,United Kingdom,London,"63 Portland Place, Westminster, W1",1979,https://commons.wikimedia.org/wiki/Special:FilePath/FRANCES_HODGSON_BURNETT_1849-1924_Writer_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,239,openplaques:subject:id=239,Frances Hodgson Burnett,Burnett,female,1849,1924,woman,"[""writer""]",writer,https://en.wikipedia.org/wiki/Frances_Hodgson_Burnett,http://dbpedia.org/resource/Frances_Hodgson_Burnett,https://commons.wikimedia.org/wiki/Special:FilePath/Frances_Burnett.jpg?width=640
